"","species_name","museum_name","location","state","country","sex","subspecies","notes","extra_notes","place","lat","lon"
"167","Trichoglossus haematodus","QM","Roper River","Northern Territory","Australia","m","rubritorquis","Ngukurr?","","Roper River, Northern Territory, Australia",-14.6873399,134.3765274
"168","Trichoglossus haematodus","QM","Doomadgee","Queensland","Australia","f","rubritorquis","","","Doomadgee, Queensland, Australia",-17.7451694,138.7414196
"169","Trichoglossus haematodus","QM","Portland Road","Queensland","Australia","m","rubritorquis","subsp unclear","","Portland Road, Queensland, Australia",-12.6128486,143.3962325
"170","Trichoglossus haematodus","QM","Wenlock","Queensland","Australia","m","rubritorquis","subsp unclear","","Wenlock, Queensland, Australia",-12.516427,142.6980886
"171","Trichoglossus haematodus","QM","Iron Range","Queensland","Australia","m","rubritorquis","subsp unclear","","Iron Range, Queensland, Australia",-12.6830266,143.3298236
"172","Trichoglossus haematodus","QM","Browns Creek","Queensland","Australia","m","rubritorquis","subsp unclear- loc Browns Creek/Pascoe River","","Browns Creek, Queensland, Australia",-25.6991416,140.7405314
"173","Trichoglossus haematodus","QM","Browns Creek","Queensland","Australia","m","rubritorquis","subsp unclear- loc Browns Creek/Pascoe River","","Browns Creek, Queensland, Australia",-25.6991416,140.7405314
"174","Trichoglossus haematodus","QM","","Queensland","Australia","m","rubritorquis","subsp unclear- loc Peach/Poach River unclear","",", Queensland, Australia",-22.1646782,144.5844903
"175","Trichoglossus haematodus","QM","Yappar River","Queensland","Australia","m","rubritorquis","subsp unclear- loc Yappar River/Glenora","","Yappar River, Queensland, Australia",-18.4214303,141.2764683
"176","Trichoglossus haematodus","QM","Prince of Wales Island","Queensland","Australia","f","rubritorquis","subsp unclear","","Prince of Wales Island, Queensland, Australia",-10.6822788,142.189156
"177","Trichoglossus haematodus","QM","Iron Range","Queensland","Australia","f","rubritorquis","subsp unclear","","Iron Range, Queensland, Australia",-12.6830266,143.3298236
"178","Trichoglossus haematodus","QM","Browns Creek","Queensland","Australia","f","rubritorquis","subsp unclear- loc Browns Creek/Pascoe River","","Browns Creek, Queensland, Australia",-25.6991416,140.7405314
"179","Trichoglossus haematodus","QM","Cape York","Queensland","Australia","f","rubritorquis","subsp unclear","","Cape York, Queensland, Australia",-10.6871474,142.5315554
"180","Trichoglossus haematodus","QM","Endeavour Road- Cooktown","Queensland","Australia","m","","subsp unclear","","Endeavour Road- Cooktown, Queensland, Australia",-15.4783001,145.2331449
"181","Trichoglossus haematodus","QM","Endeavour Road- Cooktown","Queensland","Australia","m","","subsp unclear","","Endeavour Road- Cooktown, Queensland, Australia",-15.4783001,145.2331449
"182","Trichoglossus haematodus","QM","South Cooktown- Mt Forest area - Ford","Queensland","Australia","m","","subsp unclear","","South Cooktown- Mt Forest area - Ford, Queensland, Australia",NA,NA
"183","Trichoglossus haematodus","QM","Gap Creek 40 miles south of Cooktown","Queensland","Australia","m","","subsp unclear","","Gap Creek 40 miles south of Cooktown, Queensland, Australia",NA,NA
"184","Trichoglossus haematodus","QM","Mossman","Queensland","Australia","m","","subsp unclear","","Mossman, Queensland, Australia",-16.4614455,145.3726649
"185","Trichoglossus haematodus","QM","Aitkenvale","Queensland","Australia","m","","subsp unclear","","Aitkenvale, Queensland, Australia",-19.298758,146.7694149
"186","Trichoglossus haematodus","QM","Percy Island","Queensland","Australia","m","","subsp unclear","","Percy Island, Queensland, Australia",-21.6591106,150.259437
"187","Trichoglossus haematodus","QM","North Nebo","Queensland","Australia","m","","subsp unclear","","North Nebo, Queensland, Australia",NA,NA
"188","Trichoglossus haematodus","QM","Jericho","Queensland","Australia","m","","subsp unclear- loc could be Tas","","Jericho, Queensland, Australia",-23.6036388,146.1241529
"189","Trichoglossus haematodus","QM","Shoalwater Bay","Queensland","Australia","m","","subsp unclear","","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"190","Trichoglossus haematodus","QM","Shoalwater Bay","Queensland","Australia","m","","subsp unclear","","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"191","Trichoglossus haematodus","QM","Gladstone","","Australia","m","","subsp unclear- loc QLD or NSW","","Gladstone, , Australia",-23.8431724,151.256132
"192","Trichoglossus haematodus","QM","Maryborough","","Australia","m","","subsp unclear- loc QLD or VIC","","Maryborough, , Australia",-25.537583,152.7019182
"193","Trichoglossus haematodus","QM","Maryborough","","Australia","m","","subsp unclear- loc QLD or VIC","","Maryborough, , Australia",-25.537583,152.7019182
"194","Trichoglossus haematodus","QM","Fraser Island","Queensland","Australia","m","","subsp unclear","","Fraser Island, Queensland, Australia",-25.24672,153.1468044
"195","Trichoglossus haematodus","QM","Fraser Island","Queensland","Australia","m","","subsp unclear","","Fraser Island, Queensland, Australia",-25.24672,153.1468044
"196","Trichoglossus haematodus","QM","Biggenden","Queensland","Australia","m","","subsp unclear","","Biggenden, Queensland, Australia",-25.56162,151.9790719
"197","Trichoglossus haematodus","QM","Biggenden","Queensland","Australia","m","","subsp unclear","","Biggenden, Queensland, Australia",-25.56162,151.9790719
"198","Trichoglossus haematodus","QM","Biggenden","Queensland","Australia","m","","subsp unclear","","Biggenden, Queensland, Australia",-25.56162,151.9790719
"199","Trichoglossus haematodus","QM","Biggenden","Queensland","Australia","m","","subsp unclear","","Biggenden, Queensland, Australia",-25.56162,151.9790719
"200","Trichoglossus haematodus","QM","Biggenden","Queensland","Australia","m","","subsp unclear","","Biggenden, Queensland, Australia",-25.56162,151.9790719
"201","Trichoglossus haematodus","QM","Jimboomba","Queensland","Australia","m","","subsp unclear- loc Jimbooba","","Jimboomba, Queensland, Australia",-27.8380615,153.0477766
"202","Trichoglossus haematodus","QM","Jimboomba","Queensland","Australia","m","","subsp unclear- loc Jimbooba","","Jimboomba, Queensland, Australia",-27.8380615,153.0477766
"203","Trichoglossus haematodus","QM","Booloumba Creek","Queensland","Australia","m","","subsp unclear","","Booloumba Creek, Queensland, Australia",-26.6762732,152.6214373
"204","Trichoglossus haematodus","QM","Holland Park","Queensland","Australia","m","","subsp unclear","","Holland Park, Queensland, Australia",-27.519475,153.0732597
"205","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"206","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"207","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"208","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"209","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"210","Trichoglossus haematodus","QM","Yeronga","Queensland","Australia","m","","subsp unclear","","Yeronga, Queensland, Australia",-27.5133345,153.0117745
"211","Trichoglossus haematodus","QM","Veresdale","Queensland","Australia","m","","subsp unclear","","Veresdale, Queensland, Australia",-27.9258705,152.9937792
"212","Trichoglossus haematodus","QM","Mossman","Queensland","Australia","f","","subsp unclear","","Mossman, Queensland, Australia",-16.4614455,145.3726649
"213","Trichoglossus haematodus","QM","Percy Island","Queensland","Australia","f","","subsp unclear","","Percy Island, Queensland, Australia",-21.6591106,150.259437
"214","Trichoglossus haematodus","QM","Townsville","Queensland","Australia","f","","subsp unclear","","Townsville, Queensland, Australia",-19.2569391,146.8239537
"215","Trichoglossus haematodus","QM","Townsville","Queensland","Australia","f","","subsp unclear","","Townsville, Queensland, Australia",-19.2569391,146.8239537
"216","Trichoglossus haematodus","QM","Townsville","Queensland","Australia","f","","subsp unclear","","Townsville, Queensland, Australia",-19.2569391,146.8239537
"217","Trichoglossus haematodus","QM","Jericho","Queensland","Australia","f","","subsp unclear- loc could be Tas","","Jericho, Queensland, Australia",-23.6036388,146.1241529
"218","Trichoglossus haematodus","QM","Blackwall","Queensland","Australia","f","","subsp unclear- loc could be Tas- NSW","","Blackwall, Queensland, Australia",-20.8652542,148.0577508
"219","Trichoglossus haematodus","QM","Shoalwater Bay","Queensland","Australia","f","","subsp unclear","","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"220","Trichoglossus haematodus","QM","Shoalwater Bay","Queensland","Australia","f","","subsp unclear","","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"221","Trichoglossus haematodus","QM","Shoalwater Bay","Queensland","Australia","f","","subsp unclear","","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"222","Trichoglossus haematodus","QM","Shoalwater Bay","Queensland","Australia","f","","subsp unclear","","Shoalwater Bay, Queensland, Australia",-22.39281,150.41159
"223","Trichoglossus haematodus","QM","Rockhampton","Queensland","Australia","f","","subsp unclear","","Rockhampton, Queensland, Australia",-23.3782137,150.5134227
"224","Trichoglossus haematodus","QM","Rockhampton","Queensland","Australia","f","","subsp unclear","","Rockhampton, Queensland, Australia",-23.3782137,150.5134227
"225","Trichoglossus haematodus","QM","Gin Gin","Queensland","Australia","f","","subsp unclear","","Gin Gin, Queensland, Australia",-24.9756005,151.9521614
"226","Trichoglossus haematodus","QM","Biggenden","Queensland","Australia","f","","subsp unclear","","Biggenden, Queensland, Australia",-25.56162,151.9790719
"227","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","f","","subsp unclear","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"228","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","f","","subsp unclear","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"229","Trichoglossus haematodus","QM","Greenbank","Queensland","Australia","f","","subsp unclear","","Greenbank, Queensland, Australia",-27.6928305,152.9655989
"230","Trichoglossus haematodus","QM","Park Ridge","Queensland","Australia","f","","subsp unclear","","Park Ridge, Queensland, Australia",-27.704954,153.0668621
"231","Trichoglossus haematodus","QM","Redcliffe","Queensland","Australia","f","","subsp unclear","","Redcliffe, Queensland, Australia",-27.2302079,153.1096034
"232","Trichoglossus haematodus","QM","Veresdale","Queensland","Australia","f","","subsp unclear","","Veresdale, Queensland, Australia",-27.9258705,152.9937792
"233","Trichoglossus haematodus","QM","Coorparoo","Queensland","Australia","f","","subsp unclear","","Coorparoo, Queensland, Australia",-27.497975,153.0594785
"234","Trichoglossus haematodus","QM","Cleveland","Queensland","Australia","f","","subsp unclear- loc could be Tas","","Cleveland, Queensland, Australia",-27.5262987,153.2667298
"235","Trichoglossus haematodus","QM","Cleveland","Queensland","Australia","f","","subsp unclear- loc could be Tas","","Cleveland, Queensland, Australia",-27.5262987,153.2667298
"236","Trichoglossus haematodus","QM","Richmond","New South Wales","Australia","f","","subsp unclear","","Richmond, New South Wales, Australia",-33.6009721,150.7496405
"237","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"238","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"239","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"240","Trichoglossus haematodus","QM","Boondall","Queensland","Australia","m","","subsp unclear","","Boondall, Queensland, Australia",-27.348269,153.0729246
"241","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear- unmeasured","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"242","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear- unmeasured","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"243","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear- unmeasured","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"244","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear- unmeasured","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"245","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear- unmeasured","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"246","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear- unmeasured","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"247","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear- unmeasured","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"248","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear- unmeasured","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"249","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear- unmeasured","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"250","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear- unmeasured","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"251","Trichoglossus haematodus","QM","Brisbane","Queensland","Australia","m","","subsp unclear- unmeasured","","Brisbane, Queensland, Australia",-27.4689682,153.0234991
"252","Trichoglossus rosenbergii","NHM","","","","m","rosenbergii","loc illegible","",", , ",NA,NA
"253","Trichoglossus rosenbergii","NHM","","","","m","rosenbergii","captive","",", , ",NA,NA
"254","Trichoglossus rosenbergii","NHM","","","","","rosenbergii","loc illegible- Gulnisck/Guluis ck Bay","",", , ",NA,NA
"255","Trichoglossus forsteni","NHM","","Lombok","Indonesia","m","","Lombok subsp","",", Lombok, Indonesia",-8.5835637,116.3580819
"256","Trichoglossus forsteni","NHM","","Lombok","Indonesia","m","","Lombok subsp","",", Lombok, Indonesia",-8.5835637,116.3580819
"257","Trichoglossus forsteni","NHM","","Lombok","Indonesia","f","","Lombok subsp","",", Lombok, Indonesia",-8.5835637,116.3580819
"258","Trichoglossus forsteni","NHM","","Lombok","Indonesia","f","","Lombok subsp","",", Lombok, Indonesia",-8.5835637,116.3580819
"259","Trichoglossus forsteni","NHM","","","","f","","subsp Djampea & Gumbaura- loc unclear","",", , ",NA,NA
"260","Trichoglossus forsteni","NHM","","Tanahjampea","Indonesia","m","","Djampea & Gumbaura subsp","",", Tanahjampea, Indonesia",-7.073666,120.6694283
"261","Trichoglossus forsteni","NHM","","Tanahjampea","Indonesia","","","Djampea & Gumbaura subsp","",", Tanahjampea, Indonesia",-7.073666,120.6694283
"262","Trichoglossus haematodus","NHM","","Banda Islands","Indonesia","","nominate haematodus","","",", Banda Islands, Indonesia",-4.5404145,129.938961
"263","Trichoglossus weberi","NHM","","Flores","Indonesia","m","weberi","South Flores","",", Flores, Indonesia",-8.5099861,120.5981501
"264","Trichoglossus weberi","NHM","","Flores","Indonesia","m","weberi","South Flores","",", Flores, Indonesia",-8.5099861,120.5981501
"265","Trichoglossus weberi","NHM","","Flores","Indonesia","","weberi","South Flores","",", Flores, Indonesia",-8.5099861,120.5981501
"266","Trichoglossus weberi","NHM","","Flores","Indonesia","","weberi","South Flores","",", Flores, Indonesia",-8.5099861,120.5981501
"267","Trichoglossus capistratus","NHM","","Sumba","Indonesia","m","capistratus","capistratus group","",", Sumba, Indonesia",-9.795874,120.1524565
